x_um,y_um,z_um,lateral_err_um,axial_err_um,n_views,photons,frame
5.535191896189673777e+00,4.880434337984768334e+00,-2.431328814113654424e+00,4.948110028372307290e-02,5.082685986823963498e-02,7.000000000000000000e+00,1.228003796386718750e+04,2.579000000000000000e+03
-1.012877030108366050e+01,3.014102449336569123e+00,1.717148844456878543e+00,4.322365869355458690e-02,4.769749510256245800e-02,5.000000000000000000e+00,5.771176086425781250e+03,2.579000000000000000e+03
-6.642933975741126318e+00,-1.493305431360466118e+00,-2.863280314550421535e-01,4.146371344175766444e-02,4.259142057547007920e-02,7.000000000000000000e+00,4.454031066894531250e+03,2.579000000000000000e+03
5.609637194017873973e+00,4.850058871282628026e+00,-2.246145050685576905e+00,3.933535724273622136e-02,4.139518671816350137e-02,6.000000000000000000e+00,7.311376098632812500e+03,2.580000000000000000e+03
-6.489576460860176255e+00,-1.450096609745882059e+00,-4.308035373003473723e-01,3.857576385597526886e-02,3.962492613493743404e-02,7.000000000000000000e+00,6.613922241210937500e+03,2.580000000000000000e+03
4.706197884581468038e+00,-5.944167871805683845e+00,-2.377757752690500048e+00,5.285405429251070764e-02,5.557523983760788433e-02,6.000000000000000000e+00,4.787351593017578125e+03,2.580000000000000000e+03
-1.010485065403353744e+01,2.908455868862744875e+00,1.883480835836614409e+00,3.453779407924854189e-02,3.547713389068554712e-02,7.000000000000000000e+00,4.101428070068359375e+03,2.580000000000000000e+03
5.636827388531012062e+00,4.860823623706202135e+00,-2.259310229361411348e+00,4.045545710279004059e-02,4.468376959921351727e-02,5.000000000000000000e+00,5.833616638183593750e+03,2.581000000000000000e+03
-1.011836965049931258e+01,3.069554966705005938e+00,1.844396623369998434e+00,3.136429891028202216e-02,3.221732775620764905e-02,7.000000000000000000e+00,8.080351074218750000e+03,2.581000000000000000e+03
4.776820763695127425e+00,-5.981873716820190090e+00,-2.239764224940863802e+00,4.290826845254863686e-02,4.762452591360833570e-02,5.000000000000000000e+00,3.750148925781250000e+03,2.581000000000000000e+03
-6.302200856321483080e+00,-1.342940382997372950e+00,-6.032919693758971302e-01,3.668681002360801163e-02,3.768459758151423283e-02,7.000000000000000000e+00,4.205424133300781250e+03,2.581000000000000000e+03
4.832335450877173422e+00,-5.927210751300949099e+00,-2.182457741893963910e+00,4.128195776531692895e-02,4.240472160871833901e-02,7.000000000000000000e+00,9.630561462402343750e+03,2.582000000000000000e+03
5.636402448860791559e+00,4.869023891700351214e+00,-2.259306913894260749e+00,4.633933255481817448e-02,5.118261435038953117e-02,5.000000000000000000e+00,6.314285034179687500e+03,2.582000000000000000e+03
-1.011832750717714013e+01,3.079500790737743188e+00,1.845883606220950934e+00,3.461688777009363366e-02,3.555837872796674404e-02,7.000000000000000000e+00,9.625478332519531250e+03,2.582000000000000000e+03
-6.081572058192064034e+00,-1.249383129924189983e+00,-6.593987820664233279e-01,4.879476100042918346e-02,5.134994020815517035e-02,6.000000000000000000e+00,2.123153930664062500e+03,2.582000000000000000e+03
5.636470854951827647e+00,4.872026792021530994e+00,-2.309929042035631763e+00,5.247945859895150611e-02,5.796449242357690906e-02,5.000000000000000000e+00,6.440426757812500000e+03,2.583000000000000000e+03
-1.008701647202089191e+01,3.116205008557683342e+00,1.797547472832603299e+00,4.773419090064913439e-02,4.903243901043951442e-02,7.000000000000000000e+00,7.369949035644531250e+03,2.583000000000000000e+03
4.770547077504778244e+00,-6.008284707063292096e+00,-2.214927972863361738e+00,4.362829174743720895e-02,4.587448985748892455e-02,6.000000000000000000e+00,5.449289672851562500e+03,2.583000000000000000e+03
-6.087226026057346751e+00,-1.240447242186359489e+00,-5.774953180983748435e-01,4.201330410167120749e-02,4.315595869802892753e-02,7.000000000000000000e+00,2.362865203857421875e+03,2.583000000000000000e+03
-7.427510229988131485e+00,4.518280483659119717e+00,-2.100350715938395507e-01,5.544588449833347255e-02,7.584927716552375410e-02,3.000000000000000000e+00,1.087429412841796875e+03,2.583000000000000000e+03
4.833960729895031783e+00,-5.916688581007043979e+00,-2.207858495354761086e+00,4.785941185103206180e-02,4.916106565093834868e-02,7.000000000000000000e+00,9.810365722656250000e+03,2.584000000000000000e+03
5.530945603545380784e+00,4.882993464183623011e+00,-2.399188613931599434e+00,6.477098878982302799e-02,6.787361362228783168e-02,6.000000000000000000e+00,1.217391333007812500e+04,2.584000000000000000e+03
-9.548206507934121845e+00,3.336487383820098351e+00,-4.034525623291414509e-01,7.228017948558770889e-02,7.983473968709794977e-02,5.000000000000000000e+00,6.575262023925781250e+03,2.584000000000000000e+03
-1.014180709508831058e+01,3.223805382514906004e+00,1.808342287961128392e+00,1.205555846988915214e-01,1.148757820620816411e-01,4.000000000000000000e+00,5.291898376464843750e+03,2.584000000000000000e+03
-6.120110285214398260e+00,-1.296294061115224050e+00,-6.196498732551731781e-01,7.028831855748512991e-02,6.758364306023342816e-02,5.000000000000000000e+00,2.006006774902343750e+03,2.584000000000000000e+03
5.641827217670901007e+00,4.846308333139383251e+00,-2.294201378230977362e+00,4.922613636309430829e-02,5.437114033637443361e-02,5.000000000000000000e+00,6.424273437500000000e+03,2.585000000000000000e+03
-9.426491362470073909e+00,3.451286230687812040e+00,-2.501636995108902917e-01,8.365780034505795881e-02,8.766513099770877060e-02,6.000000000000000000e+00,8.429015380859375000e+03,2.585000000000000000e+03
-4.617970887478479725e+00,1.019445684710960531e+00,3.580328508183492492e-02,2.710826695135919173e-02,2.784554259519579286e-02,7.000000000000000000e+00,5.261503112792968750e+03,2.585000000000000000e+03
4.729864511356017154e+00,-6.001428628327402315e+00,-2.347333894334124427e+00,6.154409091819049160e-02,6.471268210451423808e-02,6.000000000000000000e+00,3.492610260009765625e+03,2.585000000000000000e+03
5.651851896095902994e+00,4.901013930623697945e+00,-2.154455991315078922e+00,5.393879774653497633e-02,5.957635838450397320e-02,5.000000000000000000e+00,6.008423645019531250e+03,2.586000000000000000e+03
-4.585420548006752917e+00,1.012684733260067471e+00,6.224744731016013805e-02,2.862418754573213542e-02,2.940269235904042697e-02,7.000000000000000000e+00,5.802601379394531250e+03,2.586000000000000000e+03
-8.380092469509728303e+00,-1.510516764135766632e+00,2.146803635470863725e+00,2.979436391959207342e-02,3.060469454238453485e-02,7.000000000000000000e+00,6.626442382812500000e+03,2.586000000000000000e+03
-9.327037805261218395e+00,3.714050176898459732e+00,-9.369227081421110243e-03,6.237019893517330160e-02,6.406650909246430770e-02,7.000000000000000000e+00,8.452946716308593750e+03,2.586000000000000000e+03
4.703332073084061982e+00,-5.992122970785518810e+00,-2.357887081171749166e+00,5.662884178156591536e-02,5.954437187200643800e-02,6.000000000000000000e+00,4.292360504150390625e+03,2.586000000000000000e+03
-7.836419090237951579e+00,2.942150278814059661e+00,-2.053297768022933401e+00,4.666015433707835364e-02,5.178879990966313990e-02,5.000000000000000000e+00,2.641004638671875000e+03,2.586000000000000000e+03
-6.070724699075422670e+00,-1.260873246183516816e+00,-5.999608952007211560e-01,9.386564161385560490e-02,1.269875437223288994e-01,3.000000000000000000e+00,1.268179565429687500e+03,2.586000000000000000e+03
5.575245707079727886e+00,4.845933843494179882e+00,-2.275241656775307320e+00,5.063111436387886244e-02,5.328245577910665359e-02,6.000000000000000000e+00,7.097043640136718750e+03,2.587000000000000000e+03
-4.608284320190325190e+00,1.046564805885127125e+00,6.530835531028815477e-02,4.277224212448992036e-02,4.501204700320132063e-02,6.000000000000000000e+00,4.648701171875000000e+03,2.587000000000000000e+03
4.724106024817833038e+00,-6.095104682281355046e+00,-2.250718192120146011e+00,5.539725195464040297e-02,6.148623462105135690e-02,5.000000000000000000e+00,3.063308380126953125e+03,2.587000000000000000e+03
-9.258401716962293193e+00,4.006388446987789287e+00,4.173392550945359547e-01,6.412614195029919806e-02,6.926056974794163323e-02,5.000000000000000000e+00,4.873206604003906250e+03,2.587000000000000000e+03
-8.293368512711147389e+00,-1.497577791926778534e+00,2.155381721178413201e+00,8.711578260637262150e-02,8.376359084144001377e-02,5.000000000000000000e+00,4.352807739257812500e+03,2.587000000000000000e+03
5.561425335050783403e+00,4.847542624556347768e+00,-2.359049499014356677e+00,6.023547512197697379e-02,6.338975706625819828e-02,6.000000000000000000e+00,7.149737548828125000e+03,2.588000000000000000e+03
4.726529792236528138e+00,-6.037976010979527963e+00,-2.391472901789459815e+00,6.253133377784488023e-02,6.940445823883109600e-02,5.000000000000000000e+00,2.967422882080078125e+03,2.588000000000000000e+03
-4.629663479554372074e+00,1.035588611608281084e+00,1.115058211125793258e-01,2.852414802201005614e-02,2.929993201571030534e-02,7.000000000000000000e+00,4.581519470214843750e+03,2.588000000000000000e+03
-1.314405411789679334e+01,-1.140373857480051889e+01,-2.296704884998451490e+00,5.568889239972370231e-02,5.932868658646715115e-02,5.000000000000000000e+00,1.899250396728515625e+03,2.588000000000000000e+03
-8.758666804517169169e+00,4.627809244978815961e+00,1.572067121705470472e+00,3.422510027085656076e-02,3.515593560912604054e-02,7.000000000000000000e+00,4.396316711425781250e+03,2.588000000000000000e+03
5.536639301323604379e+00,4.878980538691616076e+00,-2.392028265646516161e+00,5.542427720901037941e-02,5.693167603080789146e-02,7.000000000000000000e+00,1.286873986816406250e+04,2.589000000000000000e+03
4.784189175765567015e+00,-5.953239048361954389e+00,-2.234093513359310723e+00,5.762348578439602242e-02,5.919069746406666055e-02,7.000000000000000000e+00,4.814608093261718750e+03,2.589000000000000000e+03
-4.612115581488897220e+00,1.048948335380601060e+00,6.393222518412013111e-02,3.444966186966023219e-02,3.538660471002994662e-02,7.000000000000000000e+00,5.501600341796875000e+03,2.589000000000000000e+03
-8.743194101764190762e+00,4.613554338914827468e+00,1.593193348963643396e+00,3.689182458291923733e-02,3.789518801336217574e-02,7.000000000000000000e+00,4.127179748535156250e+03,2.589000000000000000e+03
-1.316286122334704700e+01,-1.134899502606662125e+01,-2.393167143289231191e+00,5.663860171193640936e-02,6.674552491622411099e-02,3.000000000000000000e+00,9.907850036621093750e+02,2.589000000000000000e+03
5.582446037505788716e+00,4.807912691386641235e+00,-2.347393400773301497e+00,5.095925008721488569e-02,5.362777460899735560e-02,6.000000000000000000e+00,7.083290100097656250e+03,2.590000000000000000e+03
4.743594119217761751e+00,-6.012026273340280724e+00,-2.313445106936612206e+00,5.536084016411441100e-02,5.821108732179308687e-02,6.000000000000000000e+00,4.383422790527343750e+03,2.590000000000000000e+03
-9.380371487366875982e+00,8.133136860130445456e-01,4.481207196636593615e+00,4.645369909667247665e-02,4.771712109895483167e-02,7.000000000000000000e+00,6.448602325439453125e+03,2.590000000000000000e+03
-4.584936045123567894e+00,1.030862165365722616e+00,8.891864802327270612e-02,3.329042609022905830e-02,3.419584067734775940e-02,7.000000000000000000e+00,4.985914245605468750e+03,2.590000000000000000e+03
-1.313877403801718735e+01,-1.136019497723849270e+01,-2.415861834410188536e+00,7.278517185632112085e-02,8.577338343160244294e-02,3.000000000000000000e+00,1.262802398681640625e+03,2.590000000000000000e+03
-8.725726064131112736e+00,4.603540228998049599e+00,1.529410394955729835e+00,5.108066135827760840e-02,5.636773166856907935e-02,5.000000000000000000e+00,2.705606323242187500e+03,2.590000000000000000e+03
-5.953854618412258048e+00,-1.710849841702729135e+00,9.804409673326233143e-01,3.129135552686804905e-02,3.214240049901573998e-02,7.000000000000000000e+00,4.117592681884765625e+03,2.590000000000000000e+03
5.615261870742980221e+00,4.843894427326025820e+00,-2.230523964202030029e+00,5.637732302422611419e-02,6.226975278598990970e-02,5.000000000000000000e+00,6.188007751464843750e+03,2.591000000000000000e+03
4.716780352466440895e+00,-5.992668189514855470e+00,-2.359667282262579047e+00,6.774456414403384752e-02,7.519070022952671628e-02,5.000000000000000000e+00,2.717410461425781250e+03,2.591000000000000000e+03
-4.618073484669701578e+00,1.046388927828520776e+00,8.964329609122906328e-02,2.907519546818600198e-02,2.986596654539818915e-02,7.000000000000000000e+00,3.758928741455078125e+03,2.591000000000000000e+03
-5.939981036753031240e+00,-1.710179036271183284e+00,9.501363333197673233e-01,3.123952917113433439e-02,3.208916459873755594e-02,7.000000000000000000e+00,4.464678863525390625e+03,2.591000000000000000e+03
-1.323412788975893761e+01,-1.144373568773988481e+01,-2.342885301190712255e+00,4.787958324221112255e-02,5.034465865729509382e-02,6.000000000000000000e+00,2.435943817138671875e+03,2.591000000000000000e+03
-8.721730362459874542e+00,4.608513416295780374e+00,1.623491945813286819e+00,3.248967735221219150e-02,3.337331361825886938e-02,7.000000000000000000e+00,4.501362579345703125e+03,2.591000000000000000e+03
-9.409306368005182719e+00,8.346161072440252404e-01,4.484381238513753587e+00,7.217658549481179020e-02,7.972031828768245953e-02,5.000000000000000000e+00,5.003932586669921875e+03,2.591000000000000000e+03
5.625875004862399109e+00,4.878404766186011265e+00,-2.262896598542081250e+00,4.754073483228586638e-02,5.250958446534677304e-02,5.000000000000000000e+00,6.262604064941406250e+03,2.592000000000000000e+03
4.766155622284530935e+00,-6.007374605588967853e+00,-2.216030100707673700e+00,6.029349191261669516e-02,6.339769613785990743e-02,6.000000000000000000e+00,3.633349884033203125e+03,2.592000000000000000e+03
-5.977656294844551965e+00,-1.696832682104517875e+00,1.000661968196883578e+00,3.549351185821737059e-02,3.645884475294810384e-02,7.000000000000000000e+00,4.089321350097656250e+03,2.592000000000000000e+03
-8.736914746760476191e+00,4.609584728609769755e+00,1.642280585313573793e+00,4.086422057039831163e-02,4.197562302873254769e-02,7.000000000000000000e+00,4.737663543701171875e+03,2.592000000000000000e+03
-1.325132693492201419e+01,-1.138605097297967106e+01,-2.381497481084609902e+00,5.751550038546845989e-02,6.185990665498895813e-02,5.000000000000000000e+00,1.974262023925781250e+03,2.592000000000000000e+03
5.535448243845924488e+00,4.863370652158873320e+00,-2.386634171905185564e+00,5.697095473809785787e-02,5.852041923945767998e-02,7.000000000000000000e+00,1.563495202636718750e+04,2.593000000000000000e+03
4.761179798871324031e+00,-6.017727904941406969e+00,-2.221877178412170917e+00,7.204692598041348428e-02,7.996595567925368631e-02,5.000000000000000000e+00,3.111590728759765625e+03,2.593000000000000000e+03
-1.322501423697296730e+01,-1.138208582695305715e+01,-2.341330006259586760e+00,4.148541683266816771e-02,4.362128924829444809e-02,6.000000000000000000e+00,2.852350158691406250e+03,2.593000000000000000e+03
-9.448008613017913504e+00,4.426338125011399782e-01,-1.372846096895806944e+00,4.839457408820687506e-02,4.971078293450097163e-02,7.000000000000000000e+00,3.299914764404296875e+03,2.593000000000000000e+03
-8.734253904591575690e+00,4.622625325707986121e+00,1.619110413418659578e+00,3.271927338899448950e-02,3.360915408099966056e-02,7.000000000000000000e+00,4.436236938476562500e+03,2.593000000000000000e+03
5.544042332470494827e+00,4.859798494172125061e+00,-2.354800743779871475e+00,6.603844215342104251e-02,6.920177985060141368e-02,6.000000000000000000e+00,1.122298638916015625e+04,2.594000000000000000e+03
4.739134159660472356e+00,-5.999688054611151955e+00,-2.269646153980953152e+00,5.385760692895923130e-02,5.663046027825047180e-02,6.000000000000000000e+00,3.963716796875000000e+03,2.594000000000000000e+03
-1.319938277596434162e+01,-1.140458705338427947e+01,-2.374360733973576387e+00,4.601422191442817999e-02,4.726569125949817846e-02,7.000000000000000000e+00,3.663806182861328125e+03,2.594000000000000000e+03
-9.471814649104224770e+00,5.208582126127450085e-01,-1.520126181141630228e+00,6.444610201692385631e-02,6.619887143750477487e-02,7.000000000000000000e+00,4.573658325195312500e+03,2.594000000000000000e+03
-9.744904348875897071e+00,2.357996530712564986e+00,-1.296290238704579156e+00,5.884477099897848784e-02,7.080788864033693564e-02,4.000000000000000000e+00,1.990031158447265625e+03,2.594000000000000000e+03
-5.627398560211155143e+00,-1.238542735634081238e+00,1.121092030095599545e+00,6.769558802737862813e-02,7.477097714192061650e-02,5.000000000000000000e+00,1.925491882324218750e+03,2.594000000000000000e+03
5.550181549277472648e+00,4.870132184896971417e+00,-2.373142407695234102e+00,5.277385983874223474e-02,5.420917407554556866e-02,7.000000000000000000e+00,1.246788482666015625e+04,2.595000000000000000e+03
-4.973715416467681116e+00,1.696947168655960958e+00,3.151198900735366681e+00,5.106727276674790511e-02,5.374145398812365387e-02,6.000000000000000000e+00,4.196981536865234375e+03,2.595000000000000000e+03
4.689573546271592619e+00,-6.063567318396935413e+00,-2.410660072709825297e+00,4.443531264896138921e-02,4.931941499969925979e-02,5.000000000000000000e+00,3.376923126220703125e+03,2.595000000000000000e+03
-9.501322522687873473e+00,4.677664204074934995e-01,-1.386125009356347082e+00,5.279569121927331354e-02,5.831377695916656334e-02,5.000000000000000000e+00,3.018692016601562500e+03,2.595000000000000000e+03
-1.326175605577223493e+01,-1.138299550344464883e+01,-2.281675940600318864e+00,5.555346445695611562e-02,6.130348931478050295e-02,5.000000000000000000e+00,2.363102294921875000e+03,2.595000000000000000e+03
-8.585432667882045621e+00,2.628826066262207828e+00,4.105202031842448918e+00,9.248187298665015710e-02,1.119804012912235386e-01,4.000000000000000000e+00,3.538112182617187500e+03,2.595000000000000000e+03
-5.455812221790297123e+00,2.697083345703909618e+00,-1.432942291821742931e+00,6.370638413828560997e-02,6.081673797358121830e-02,4.000000000000000000e+00,1.806140563964843750e+03,2.595000000000000000e+03
5.556202858503445086e+00,4.868253832407808623e+00,-2.391660109983180682e+00,6.596185190797382303e-02,6.912152082068928616e-02,6.000000000000000000e+00,1.289462786865234375e+04,2.596000000000000000e+03
4.805524159954555508e+00,-5.918647518879068592e+00,-2.272359873483631887e+00,5.085071840347502037e-02,5.223372810371688241e-02,7.000000000000000000e+00,6.763133361816406250e+03,2.596000000000000000e+03
-9.488688133280220427e+00,4.411328847172633072e-01,-1.373153834836213560e+00,4.674437186701708991e-02,4.898349545679567957e-02,6.000000000000000000e+00,2.865497314453125000e+03,2.596000000000000000e+03
-5.421450182028329401e+00,2.680013486050245142e+00,-1.378539209864418691e+00,4.591061412784256529e-02,4.715926560566570391e-02,7.000000000000000000e+00,3.817139678955078125e+03,2.596000000000000000e+03
5.590213971588356756e+00,4.880222847892659921e+00,-2.290967494832241158e+00,5.243580901902376856e-02,5.494756074942760277e-02,6.000000000000000000e+00,1.054083227539062500e+04,2.597000000000000000e+03
4.741217660679877710e+00,-6.017206518332275600e+00,-2.332224495716952450e+00,5.360551856683487548e-02,5.949756306111211868e-02,5.000000000000000000e+00,2.969043304443359375e+03,2.597000000000000000e+03
-9.385632717835621364e+00,4.312493026425083809e-01,-1.293939939526101979e+00,7.268758814838299775e-02,7.466450494823551054e-02,7.000000000000000000e+00,4.661398223876953125e+03,2.597000000000000000e+03
-9.686195023651599456e+00,2.787981341563878779e+00,2.880087563301735099e+00,4.471974995866667690e-02,5.449753632758302241e-02,3.000000000000000000e+00,1.076311981201171875e+03,2.597000000000000000e+03
5.616276615561822894e+00,4.854452682934490504e+00,-2.214919438308473598e+00,5.653219297791837322e-02,6.244080939551092252e-02,5.000000000000000000e+00,5.927783630371093750e+03,2.598000000000000000e+03
4.816390742915868550e+00,-5.913593226654366930e+00,-2.196809490938762099e+00,5.095194891574808538e-02,5.233771182744555162e-02,7.000000000000000000e+00,6.474489624023437500e+03,2.598000000000000000e+03
-9.688809452396634825e+00,2.696816873151270944e-01,-1.044545459584708347e+00,8.324154522266967449e-02,8.550550270686141374e-02,7.000000000000000000e+00,9.307845947265625000e+03,2.598000000000000000e+03
-7.697670594509729902e+00,-1.264513113652133924e+00,-8.230371027824409103e-01,4.342434114452312088e-02,4.460537234555691372e-02,7.000000000000000000e+00,3.375449371337890625e+03,2.598000000000000000e+03
2.349035717633391585e+00,-7.512655698599822962e+00,-2.459831140906939773e+00,4.280187223014740583e-02,5.182605708082333590e-02,4.000000000000000000e+00,1.921667602539062500e+03,2.598000000000000000e+03
5.552614236219437061e+00,4.855877278832981148e+00,-2.419701524388885971e+00,5.269533047620805766e-02,5.412850891486440524e-02,7.000000000000000000e+00,1.285565515136718750e+04,2.599000000000000000e+03
4.813380837781934041e+00,-5.926179838447521497e+00,-2.205974967569087397e+00,4.827192796035251893e-02,4.958480114512903159e-02,7.000000000000000000e+00,6.805532684326171875e+03,2.599000000000000000e+03
-7.196594922541723172e+00,3.561036202754114477e+00,-1.478149442579292705e+00,6.471620277165479607e-02,6.647631824309918613e-02,7.000000000000000000e+00,5.653575286865234375e+03,2.599000000000000000e+03
-1.005095436016670618e+01,1.025091178297307115e-01,-9.770952141999232898e-01,3.774956484460324779e-02,3.969309730514712642e-02,6.000000000000000000e+00,4.041771942138671875e+03,2.599000000000000000e+03
-6.012291407727318848e+00,1.691125110710015589e+00,-1.951489525478962817e+00,9.404801357950975937e-02,1.286565073927819769e-01,3.000000000000000000e+00,1.561259246826171875e+03,2.599000000000000000e+03
-7.747043036340867772e+00,-1.252723080430445890e+00,-8.762504423511315865e-01,4.132735577487729739e-02,4.345509043321209991e-02,6.000000000000000000e+00,2.460194396972656250e+03,2.599000000000000000e+03
5.602042891109640266e+00,4.818358493275732179e+00,-2.303917769364295598e+00,4.778549770091615467e-02,5.028782597659200299e-02,6.000000000000000000e+00,7.064636962890625000e+03,2.600000000000000000e+03
4.744638073686624047e+00,-6.118516676127724097e+00,-2.211173333225140425e+00,5.912318965033980245e-02,6.562170833604313858e-02,5.000000000000000000e+00,2.669749084472656250e+03,2.600000000000000000e+03
-1.001480534283369472e+01,9.289765838829300293e-02,-9.543794409941444012e-01,4.066696078619179422e-02,4.279652081501069544e-02,6.000000000000000000e+00,3.436539550781250000e+03,2.600000000000000000e+03
-7.708811835674163504e+00,-1.242647414247370685e+00,-8.368705262045541549e-01,4.308237036823907296e-02,4.425410083733340161e-02,7.000000000000000000e+00,3.178509948730468750e+03,2.600000000000000000e+03
2.381044040748298674e+00,-7.556352454163611121e+00,-2.409625403850125469e+00,4.655972488234779577e-02,5.637620117281671311e-02,4.000000000000000000e+00,1.617528900146484375e+03,2.600000000000000000e+03
-5.963840755066589061e+00,1.845974244538719500e+00,-2.295684956949515687e+00,7.053379518740009180e-02,7.918619881451452458e-02,4.000000000000000000e+00,1.996078643798828125e+03,2.600000000000000000e+03
5.630573797033086691e+00,4.856181812840230094e+00,-2.188597177986917774e+00,4.859445421375871432e-02,5.367343620342814037e-02,5.000000000000000000e+00,6.262463439941406250e+03,2.601000000000000000e+03
-8.067598636557454128e+00,-1.273421695800928788e+00,-7.702060178427881931e-01,4.569134756811366049e-02,4.808401388895081757e-02,6.000000000000000000e+00,3.705047698974609375e+03,2.601000000000000000e+03
4.745163963984142086e+00,-6.007203067325994184e+00,-2.319650957320356532e+00,5.392870715300582263e-02,5.670522109001391309e-02,6.000000000000000000e+00,2.999660308837890625e+03,2.601000000000000000e+03
2.304337036209948231e+00,-7.482956131480229978e+00,-2.451548977924131734e+00,4.362721955115306943e-02,5.860145099596010543e-02,3.000000000000000000e+00,1.178597198486328125e+03,2.601000000000000000e+03
4.857287785326579233e+00,-5.858199462703471916e+00,-2.098516983397539892e+00,4.131026393238632077e-02,4.243379763125610521e-02,7.000000000000000000e+00,3.401571948242187500e+04,2.602000000000000000e+03
5.524225331829557106e+00,4.847484072917804809e+00,-2.397868365614940878e+00,5.911863375016377514e-02,6.072650963684809999e-02,7.000000000000000000e+00,1.362243115234375000e+04,2.602000000000000000e+03
-8.700537793635472639e+00,-1.343252534225050754e+00,-6.032795019785135437e-01,5.447079532738100666e-02,5.595226187658336459e-02,7.000000000000000000e+00,4.542620697021484375e+03,2.602000000000000000e+03
5.624357555278579390e+00,4.881556375844651186e+00,-2.217324720759345169e+00,4.792542908691958814e-02,5.293448608978073427e-02,5.000000000000000000e+00,5.911619812011718750e+03,2.603000000000000000e+03
4.749153939342401820e+00,-6.045999463368614713e+00,-2.248083065782063628e+00,5.509481594968035356e-02,6.115055639690310241e-02,5.000000000000000000e+00,2.899160827636718750e+03,2.603000000000000000e+03
-4.916160101843369823e+00,1.727383925347328208e+00,3.159348944723462171e+00,4.888966401573022202e-02,5.144981290066080737e-02,6.000000000000000000e+00,3.068577819824218750e+03,2.603000000000000000e+03
5.636077367604963584e+00,4.869463854695569971e+00,-2.233154917508056947e+00,4.433560243405576529e-02,4.896945890815435770e-02,5.000000000000000000e+00,6.050028381347656250e+03,2.604000000000000000e+03
4.750326755042673987e+00,-6.074096908855494803e+00,-2.322905597501779607e+00,5.579519642065337848e-02,6.192791910791828336e-02,5.000000000000000000e+00,2.913695922851562500e+03,2.604000000000000000e+03
-1.330314646458890060e+01,-1.145909571079105405e+01,-2.217054728206720338e+00,5.715720712785060664e-02,7.819034513874328907e-02,3.000000000000000000e+00,1.053081298828125000e+03,2.604000000000000000e+03
2.329083182421170406e+00,-7.501740190214891690e+00,-2.694612070855803676e+00,3.153704840133851606e-02,4.236155353153636671e-02,3.000000000000000000e+00,1.427634399414062500e+03,2.604000000000000000e+03
-7.664906560328758722e+00,4.131160156027680053e+00,2.976049342191937619e+00,1.241479854719681163e-02,1.679554676461453983e-02,3.000000000000000000e+00,8.797916107177734375e+02,2.604000000000000000e+03
5.639159585829712995e+00,4.840756672177751518e+00,-2.204109745338729720e+00,4.887284783971251878e-02,5.398092689889606027e-02,5.000000000000000000e+00,6.104848144531250000e+03,2.605000000000000000e+03
4.674650431017895791e+00,-6.073493296193826829e+00,-2.307341736780565533e+00,6.847213019022882485e-02,8.242871786866763639e-02,4.000000000000000000e+00,2.618724609375000000e+03,2.605000000000000000e+03
-5.888371135561331293e+00,-8.610900297586465690e-01,3.413526370535544530e+00,7.096450855504347899e-02,8.008372943671510091e-02,4.000000000000000000e+00,1.561071807861328125e+03,2.605000000000000000e+03
-4.783572366792478547e+00,1.803853740273631878e+00,3.240014204647702289e+00,6.532219445525323798e-02,7.333528932323889193e-02,4.000000000000000000e+00,1.627491821289062500e+03,2.605000000000000000e+03
5.636023692349993119e+00,4.863305802877772699e+00,-2.216222328193926838e+00,5.408584178567439615e-02,5.973877113265680522e-02,5.000000000000000000e+00,5.690643249511718750e+03,2.606000000000000000e+03
-5.002755148169611310e+00,1.972784823354310157e+00,3.250814190464785369e+00,5.849744330414156923e-02,6.156071173237626093e-02,6.000000000000000000e+00,7.618724670410156250e+03,2.606000000000000000e+03
4.717503902498310531e+00,-6.022370509969885433e+00,-2.384992790872759283e+00,4.824495430828976139e-02,5.354779298999006593e-02,5.000000000000000000e+00,2.893238037109375000e+03,2.606000000000000000e+03
-5.914862428438615538e+00,-8.933609617871764996e-01,3.443398893649697090e+00,7.156502505739291420e-02,8.076141469200201484e-02,4.000000000000000000e+00,1.367117584228515625e+03,2.606000000000000000e+03
-1.319111040571659821e+01,-1.133441476749681698e+01,-2.143831529651958778e+00,6.416777589009088623e-02,7.760498272629169636e-02,3.000000000000000000e+00,9.541851806640625000e+02,2.606000000000000000e+03
-1.042035507470428080e+01,-5.997423275048974212e-01,4.381949982579355085e-01,4.779286034562485463e-02,5.273962897113156079e-02,5.000000000000000000e+00,2.947121826171875000e+03,2.606000000000000000e+03
5.540847450270609542e+00,4.805820615648070948e+00,-2.305015742043357907e+00,6.418887066299580613e-02,6.755017553103394301e-02,6.000000000000000000e+00,7.586530212402343750e+03,2.607000000000000000e+03
4.717746329599068034e+00,-6.075573121280478439e+00,-2.276825082029215519e+00,4.597162961600970155e-02,5.534196872586425592e-02,4.000000000000000000e+00,2.593773956298828125e+03,2.607000000000000000e+03
-9.624563590705035310e+00,1.347742109478767381e+00,3.662151810508225136e+00,4.653364229562420573e-02,5.139723290400020905e-02,5.000000000000000000e+00,4.585651977539062500e+03,2.607000000000000000e+03
-5.869143932703144273e+00,-8.641465664761214249e-01,3.507433833482614283e+00,9.705290255368752284e-02,1.167837175602616517e-01,4.000000000000000000e+00,1.783235260009765625e+03,2.607000000000000000e+03
